"Name","Gender"
"noori","Male"
"noorie","Female"
"nooriya","Female"
"noorjahan","Female"
"noorjehan","Female"
"noorulann","Female"
"nora","Female"
"norah","Female"
"noraiz","Male"
"noreen","Female"
"norhan","Female"
"noriza","Female"
"noshaba","Female"
"nosheen","Female"
"nouf","Female"
"nour","Male"
"noureddine","Male"
"noureen","Female"
"nuaim","Male"
"nuaym","Male"
"nuaymah","Female"
"nubaid","Male"
"nudar","Female"
"nudbah","Female"
"nudhar","Female"
"nudrat","Female"
"nuh","Male"
"nuha","Female"
"nuhaa","Female"
"nuhaid","Male"
"nuhayd","Male"
"nujud","Female"
"numa","Female"
"numair","Male"
"numan","Male"
"nunah","Female"
"nur","Female"
"nura","Female"
"nurah","Female"
"nuraldin","Male"
"nuralhuda","Female"
"nurayda","Female"
"nuraz","Male"
"nurdeen","Male"
"nurfirdaus","Male"
"nuri","Male"
"nuriya","Female"
"nuriyah","Female"
"nurjenna","Female"
"nurulqiblatayn","Male"
"nuryn","Female"
"nusaibah","Female"
"nusayb","Male"
"nusaybah","Female"
"nusayr","Male"
"nusrah","Female"
"nusrat","Female"
"nuwairah","Female"
"nuwayla","Female"
"nuwaylah","Female"
"nuwayrah","Female"
"nuwwar","Female"
"nuwwarrah","Female"
"nuzhah","Female"
"nuzhat","Female"
"nyasia","Female"
"nyla","Female"
"obaid","Male"
"ohood","Female"
"ojala","Female"
"omair","Male"
"omar","Male"
"omera","Female"
"osama","Male"
"owais","Male"
"pakeezah","Female"
"parinda","Female"
"pariza","Female"
"parsa","Male"
"parveen","Female"
"parvez","Male"
"parvina","Female"
"pervaiz","Male"
"qaadir","Male"
"qabalah","Female"
"qabeel","Male"
"qabilah","Female"
"qabool","Female"
"qadar","Male"
"qadeer","Male"
"qadi","Male"
"qadim","Male"
"qadr","Female"
"qadriyah","Female"
"qadriyyah","Female"
"qahtan","Male"
"qailah","Female"
"qaim","Male"
"qais","Male"
"qamar","Female"
"qamayr","Female"
"qameer","Female"
"qani","Male"
"qaniah","Female"
"qanit","Male"
"qaraah","Female"
"qarasafahl","Female"
"qareeb","Male"
"qareebah","Female"
"qaseem","Male"
"qasid","Male"
"qasif","Male"
"qasim","Male"
"qasoomah","Female"
"qatadah","Male"
"qawee","Male"
"qaylah","Female"
"qaymayriyah","Female"
"qays","Male"
"qaysar","Female"
"qindeel","Female"
"qirat","Female"
"qisaf","Female"
"qismah","Female"
"qiyyama","Female"
"quadir","Male"
"quadriyyah","Female"
"qubilah","Female"
"qudamah","Male"
"quddusiyyah","Female"
"qudoos","Male"
"qudsiyah","Female"
"quraybah","Female"
"qurban","Male"
"qurratulain","Female"
"qurratulayn","Female"
"qusay","Male"
"qutaibah","Male"
"qutaybah","Male"
"qutaylah","Female"
"qutayyah","Female"
"qutb","Male"
"qutuz","Male"
"raahil","Male"
"raaida","Female"
"raameen","Female"
"raamis","Male"
"raamiz","Male"
"raashid","Male"
"raawiya","Female"
"rabab","Female"
"rabah","Male"
"rabail","Female"
"rabar","Male"
"rabbani","Male"
"rabbiya","Female"
"rabee","Male"
"rabeea","Female"
"rabi","Male"
"rabia","Female"
"rabiah","Female"
"rabit","Male"
"rabitah","Female"
"rabiya","Female"
"rabiyah","Female"
"radeyah","Female"
"radhia","Female"
"radhiya","Female"
"radhwaa","Female"
"radi","Male"
"radiyah","Female"
"radwa","Female"
"radwan","Male"
"raed","Male"
"raees","Male"
"raeesah","Female"
"rafa","Female"
"rafah","Female"
"rafal","Female"
"rafan","Male"
"rafat","Female"
"rafay","Male"
"rafee","Male"
"rafeek","Male"
"rafeeqah","Female"
"rafi","Male"
"rafia","Female"
"rafiah","Female"
"rafid","Male"
"rafida","Female"
"rafidah","Female"
"rafif","Female"
"rafik","Male"
"rafiq","Male"
"rafiqah","Female"
"raghad","Female"
"raghda","Female"
"ragheb","Male"
"raghib","Male"
"raghibah","Female"
"raghid","Male"
"raghidah","Female"
"raha","Female"
"rahaf","Female"
"rahat","Male"
"raheel","Male"
"raheemah","Female"
"raheesh","Male"
"rahil","Male"
"rahila","Female"
"rahilah","Female"
"rahim","Male"
"rahimah","Female"
"rahiq","Female"
"rahma","Female"
"rahmaa","Female"
"rahmah","Female"
"rahman","Male"
"rahmat","Male"
"raid","Male"
"raidah","Female"
"raif","Male"
"raifah","Female"
"raihan","Male"
"raihana","Female"
"raima","Female"
"raina","Female"
"raiqah","Female"
"rais","Male"
"raitah","Female"
"raiyan","Male"
"raja","Female"
"rajaa","Male"
"rajab","Male"
"raji","Male"
"rajih","Male"
"rajiyah","Female"
"rakeem","Male"
"rakhshan","Male"
"rakin","Male"
"ramadan","Male"
"rameen","Female"
"rameesha","Female"
"rameez","Male"
"rami","Male"
"ramia","Female"
"ramidha","Female"
"ramih","Male"
"ramin","Male"
"ramisa","Female"
"ramiz","Male"
"ramlah","Female"
"ramsha","Female"
"ramzi","Male"
"ramzia","Female"
"ramziyah","Female"
"rana","Female"
"rand","Female"
"randa","Female"
"raneem","Female"
"rani","Male"
"rania","Female"
"ranim","Female"
"raniya","Female"
"raniyah","Female"
"ranya","Female"
"raonar","Male"
"raquib","Male"
"raseem","Male"
"rasha","Female"
"rashad","Male"
"rashdan","Male"
"rashed","Male"
"rasheed","Male"
"rasheeda","Female"
"rasheedah","Female"
"rashid","Male"
"rashida","Female"
"rashidah","Female"
"rasil","Male"
"rasin","Male"
"rasmi","Male"
"rasmiyah","Female"
"rasool","Male"
"rasul","Male"
"ratib","Male"
"raudzah","Female"
"rauf","Male"
"rawah","Female"
"rawahah","Male"
"rawan","Female"
"rawdah","Female"
"rawdha","Female"
"rawh","Male"
"rawhah","Female"
"rawhiyah","Female"
"rawiah","Female"
"rayan","Male"
"rayann","Female"
"rayees","Male"
"rayhaan","Male"
"rayhan","Male"
"rayhanah","Female"
"rayn","Male"
"rayna","Female"
"rayya","Female"
"rayyaa","Female"
"rayyan","Male"
"raza","Male"
"razaan","Female"
"razaana","Female"
"razaanah","Female"
"razam","Male"
"razan","Female"
"razeen","Male"
"razia","Female"
"razin","Male"
"reda","Male"
"reeha","Female"
"reeham","Female"
"reem","Female"
"reema","Female"
"reena","Female"
"reham","Female"
"rehan","Male"
"rehana","Female"
"rehemat","Female"
"rehma","Male"
"rehmatullah","Male"
"reja","Female"
"reshma","Female"
"reyah","Female"
"reyhana","Female"
"reza","Male"
"riaz","Male"
"rida","Male"
"ridha","Male"
"ridwan","Male"
"rifaah","Male"
"rifaat","Female"
"rifat","Female"
"rifaya","Female"
"riffat","Female"
"rihab","Female"
"riham","Female"
"rihana","Female"
"rija","Female"
"rijja","Female"
"rim","Female"
"rima","Female"
"rimsha","Female"
"rinaaz","Female"
"risay","Male"
"riyad","Male"
"riyadh","Male"
"riyasat","Male"
"rizq","Male"
"rizqin","Female"
"rizwan","Male"
"rizwana","Female"
"robeel","Male"
"robina","Female"
"roha","Female"
"rohaan","Female"
"rohail","Male"
"roma","Female"
"romana","Female"
"romeesa","Female"
"rona","Female"
"roshan","Male"
"roshini","Female"
"roshni","Female"
"roumi","Male"
"roushana","Female"
"rowel","Male"
"rua","Female"
"ruaa","Female"
"rubaa","Female"
"rubaba","Female"
"rubadah","Female"
"rubi","Female"
"rubina","Female"
"rubiya","Female"
"rudainah","Female"
"rudaynah","Female"
"rufaidah","Female"
"rufaydah","Female"
"ruhab","Female"
"ruhee","Female"
"ruhi","Female"
"ruhina","Female"
"rukan","Female"
"rukanah","Male"
"rukayat","Female"
"rukhsaar","Female"
"rukhsana","Female"
"rukhsar","Female"
"ruksana","Female"
"ruksha","Female"
"rumailah","Female"
"rumaisa","Female"
"rumaithah","Female"
"rumana","Female"
"rumaylah","Female"
"rumaythah","Female"
"rumeha","Female"
"ruqaya","Female"
"ruqayya","Female"
"ruqayyah","Female"
"ruquaiya","Female"
"rushd","Male"
"rushda","Female"
"rushdi","Male"
"ruwaid","Male"
"ruwaidah","Female"
"ruwayd","Male"
"ruwaydah","Female"
"ruwayfi","Male"
"ruyah","Female"
"saabira","Female"
"saad","Male"
"saadah","Male"
"saadat","Male"
"saadia","Female"
"saadiya","Female"
"saaedah","Female"
"saafir","Male"
"saahir","Male"
"saaiq","Male"
"saal","Male"
"saaleha","Female"
"saaliha","Female"
"saamiya","Female"
"saaqib","Male"
"saara","Female"
"saarah","Female"
"sab","Male"
"saba","Female"
"sabaa","Female"
"sabah","Female"
"sabahat","Female"
"sabbir","Male"
"sabburah","Female"
"sabeegah","Female"
"sabeeh","Male"
"sabeen","Female"
"sabeer","Male"
"sabeeyah","Female"
"sabih","Male"
"sabiha","Female"
"sabihah","Female"
"sabil","Male"
"sabina","Female"
"sabiq","Male"
"sabiqah","Female"
"sabir","Male"
"sabirah","Female"
"sabr","Female"
"sabreen","Female"
"sabri","Male"
"sabrin","Female"
"sabriyah","Female"
"sabuhi","Female"
"sabur","Male"
"saburah","Male"
"sad","Male"
"sadad","Female"
"sadaf","Female"
"sadah","Female"
"sadaldin","Male"
"sadan","Male"
"sadaqat","Male"
"sadeed","Male"
"sadeem","Male"
"sadia","Female"
"sadiah","Female"
"sadid","Male"
"sadik","Male"
"sadiq","Male"
"sadiqa","Female"
"sadiqah","Female"
"sadit","Male"
"sadiyah","Female"
"sadoof","Female"
"sadun","Male"
"saeed","Male"
"saeedah","Female"
"safa","Female"
"safaa","Female"
"safdar","Male"
"safeenah","Male"
"safeer","Male"
"safeerah","Female"
"saffanah","Female"
"saffar","Male"
"saffiya","Female"
"safi","Male"
"safia","Female"
"safiy","Male"
"safiya","Female"
"safiyaldin","Male"
"safiyallah","Male"
"safiyy","Male"
"safiyya","Female"
"safiyyah","Female"
"safoorah","Female"
"safuh","Male"
"safulislam","Male"
"safun","Female"
"safwah","Female"
"safwan","Male"
"safwana","Female"
"safwat","Male"
"sageda","Female"
"sager","Male"
"sagheer","Male"
"sagheerah","Female"
"sagir","Male"
"sahab","Male"
"sahar","Female"
"saharish","Female"
"saheim","Male"
"sahib","Male"
"sahibah","Female"
"sahil","Male"
"sahir","Male"
"sahirah","Female"
"sahl","Male"
"sahla","Female"
"sahlah","Female"
"sahm","Male"
"sahmir","Male"
"sahrish","Female"
"saib","Male"
"saibah","Female"
"said","Male"
"saida","Female"
"saidah","Female"
"saif","Male"
"saifaldin","Male"
"saifan","Male"
"saifulazman","Male"
"saihah","Female"
"saila","Female"
"saim","Male"
"saima","Female"
"saimah","Female"
"saiqa","Female"
"sair","Male"
"saira","Female"
"sairah","Female"
"sairish","Female"
"saja","Female"
"saji","Male"
"sajid","Male"
"sajidah","Female"
"sajjad","Male"
"sakeena","Female"
"sakeenah","Female"
"sakhawat","Male"
"sakhr","Male"
"sakhrah","Male"
"sakina","Female"
"sakinah","Female"
"salaahddinn","Male"
"salaam","Male"
"salah","Male"
"salahaldin","Male"
"salam","Male"
"salamah","Male"
"salamat","Male"
"salar","Male"
"saleel","Male"
"saleem","Male"
"saleema","Female"
"saleemah","Female"
"saleena","Female"
"saleh","Male"
"salem","Male"
"salif","Male"
"salifah","Female"
"salih","Male"
"salihah","Female"
"salik","Male"
"salikah","Female"
"salim","Male"
"salimah","Female"
"salma","Female"
"salmaa","Female"
"salman","Male"
"salsaal","Male"
"salsabeel","Female"
"salsabil","Female"
"salsal","Male"
"salt","Male"
"salwa","Female"
"samaa","Female"
"samaah","Female"
"samah","Female"
"samaira","Female"
"samar","Female"
"samara","Female"
"samarah","Female"
"samawah","Female"
"sameea","Female"
"sameed","Male"
"sameeha","Female"
"sameen","Female"
"sameena","Female"
"sameenah","Female"
"sameer","Male"
"sameera","Female"
"sameh","Male"
"samera","Female"
"sameya","Female"
"sami","Male"
"samia","Female"
"samiah","Female"
"samih","Male"
"samihah","Female"
"samina","Female"
"samir","Male"
"samira","Female"
"samirah","Female"
"samit","Male"
"samiun","Female"
"samiya","Female"
"samiyah","Female"
"samman","Male"
"sammar","Female"
"samra","Female"
"samrah","Female"
"samrina","Female"
"sana","Female"
"sanaa","Female"
"sanad","Male"
"sanam","Female"
"sanari","Female"
"sanaubar","Female"
"sanaullah","Male"
"sanawbar","Male"
"sanika","Female"
"saniya","Female"
"saniyah","Female"
"saniyya","Female"
"sanjeedah","Female"
"saood","Male"
"saqer","Male"
"saqib","Male"
"saqr","Male"
"sara","Female"
"sarab","Male"
"sarah","Female"
"sarfaraz","Male"
"sarfraz","Male"
"sarim","Male"
"sarina","Female"
"sarish","Female"
"sariyah","Male"
"sarmad","Male"
"sarosh","Male"
"sarra","Female"
"sarrinah","Female"
"sarwar","Male"
"sarwari","Female"
"sarwat","Female"
"sarwath","Female"
"sati","Male"
"saud","Male"
"sauda","Female"
"sauod","Male"
"savaira","Female"
"sawa","Male"
"sawad","Male"
"sawdah","Female"
"sawlat","Male"
"sawsan","Female"
"sawwaf","Male"
"sayf","Male"
"sayfiyy","Male"
"sayhan","Male"
"sayid","Male"
"sayyar","Male"
"sayyid","Male"
"sayyidah","Female"
"seem","Female"
"seema","Male"
"seemeen","Female"
"seerat","Female"
"seeta","Male"
"seham","Female"
"seher","Female"
"sehr","Female"
"sehrish","Female"
"seif","Male"
"selina","Female"
"senada","Female"
"senait","Female"
"sfiyah","Female"
"shaaf","Male"
"shaariq","Male"
"shabaan","Male"
"shabab","Male"
"shabah","Male"
"shaban","Male"
"shabana","Female"
"shabaz","Male"
"shabb","Male"
"shabbeer","Male"
"shabbir","Male"
"shabeeh","Male"
"shabeehah","Female"
"shabib","Male"
"shabina","Female"
"shabnam","Female"
"shad","Male"
"shadab","Male"
"shadan","Female"
"shadeed","Male"
"shadha","Female"
"shadhaa","Female"
"shadhin","Male"
"shadhiyah","Female"
"shadi","Male"
"shadin","Male"
"shadiyah","Female"
"shadmani","Female"
"shafaat","Male"
"shafana","Female"
"shafaq","Female"
"shafath","Female"
"shafee","Male"
"shafeeq","Male"
"shafeeqah","Female"
"shafi","Male"
"shafia","Female"
"shafiah","Female"
"shafin","Male"
"shafiq","Male"
"shafiqah","Female"
"shafiulla","Male"
"shafqat","Male"
"shagufta","Female"
"shah","Male"
"shahab","Male"
"shahada","Female"
"shahadat","Male"
"shahan","Male"
"shahana","Female"
"shaharun","Female"
"shaharyar","Male"
"shahbaz","Male"
"shahd","Female"
"shahed","Female"
"shaheed","Male"
"shaheem","Male"
"shaheema","Female"
"shaheen","Male"
"shaheena","Female"
"shaheenah","Female"
"shaheer","Male"
"shaheerah","Female"
"shahid","Male"
"shahida","Female"
"shahidah","Female"
"shahin","Male"
"shahina","Female"
"shahir","Male"
"shahirah","Female"
"shahla","Female"
"shahlah","Female"
"shahmeen","Female"
"shahnaaz","Female"
"shahnawaz","Male"
"shahnaz","Female"
"shahnoor","Female"
"shahrazad","Female"
"shahreen","Female"
"shahrukh","Male"
"shahrul","Male"
"shahzaadee","Female"
"shahzad","Male"
"shahzaib","Male"
"shahzana","Female"
"shahzor","Male"
"shaila","Female"
"shaima","Female"
"shairah","Female"
"shairyaar","Male"
"shaista","Female"
"shaistah","Female"
"shajarah","Female"
"shajee","Male"
"shajeeah","Female"
"shakeel","Male"
"shakeelah","Female"
"shaker","Male"
"shakib","Male"
"shakila","Female"
"shakir","Male"
"shakirah","Female"
"shakurah","Female"
"shalimar","Female"
"shallal","Male"
"shama","Female"
"shamailah","Female"
"shamal","Male"
"shamama","Female"
"shamamah","Female"
"shamas","Male"
"shameel","Male"
"shameem","Male"
"shameemah","Female"
"shameena","Female"
"shamel","Male"
"shamil","Male"
"shamila","Female"
"shamilah","Female"
"shamim","Unknown"
"shamima","Female"
"shamis","Female"
"shammyn","Male"
"shamoodah","Female"
"shams","Female"
"shamsa","Female"
"shamsaldin","Male"
"shamshad","Male"
"shamsheer","Male"
"shamsia","Female"
"shamsideen","Male"
"shamsulhaq","Male"
"shan","Male"
"shanaz","Female"
"shanika","Female"
"shanum","Female"
"shanza","Female"
"shanzay","Female"
"shanze","Female"
"shaqeeq","Male"
"shaqeeqah","Female"
"sharaf","Male"
"sharafat","Male"
"sharaheel","Male"
"sharayah","Female"
"shareef","Male"
"shareefa","Female"
"shareek","Male"
"shareekah","Female"
"shareen","Female"
"sharif","Male"
"sharifah","Female"
"sharifudin","Male"
"shariq","Male"
"shariqah","Female"
"sharique","Male"
"sharjeel","Male"
"sharleez","Female"
"sharmeen","Female"
"sharmin","Female"
"shasmeen","Female"
"shatha","Female"
"shaukat","Male"
"shawaiz","Male"
"shawq","Female"
"shawqi","Male"
"shayaan","Male"
"shayan","Male"
"shaybah","Male"
"shayla","Female"
"shayma","Female"
"shaymaa","Female"
"shazad","Male"
"shazana","Female"
"shazeb","Male"
"shazfa","Female"
"shazia","Female"
"shaziya","Male"
"shazmah","Female"
"shazmin","Female"
"shazneen","Female"
"sheema","Female"
"sheen","Female"
"sheenaz","Female"
"shehab","Male"
"shehla","Female"
"shehran","Male"
"shehrbano","Female"
"shehroze","Male"
"shehryaar","Male"
"shehyar","Male"
"shehzaad","Male"
"shehzadi","Female"
"sheila","Female"
"shellah","Female"
"sherana","Female"
"sheraz","Male"
"shereen","Female"
"sherif","Male"
"sherrifah","Female"
"sheryar","Male"
"sheyla","Female"
"sheza","Female"
"shezan","Female"
"shibli","Male"
"shifa","Female"
"shihaam","Female"
"shihab","Male"
"shihabaldin","Male"
"shihad","Male"
"shillan","Female"
"shimah","Female"
"shimaz","Female"
"shiraz","Male"
"shireen","Female"
"shiya","Female"
"shiyam","Female"
"shiza","Female"
"shoaib","Male"
"shoug","Female"
"shouk","Female"
"shouq","Female"
"shua","Female"
"shuaa","Male"
"shuaib","Male"
"shuayb","Male"
"shuba","Female"
"shudun","Female"
"shuhrah","Female"
"shuja","Male"
"shujana","Female"
"shukrah","Female"
"shukri","Male"
"shukriyah","Female"
"shumaila","Female"
"shumaisiya","Female"
"shumayl","Male"
"shumaylah","Female"
"shumaysah","Female"
"shuneal","Male"
"shurafa","Female"
"shurahbeel","Male"
"shurayh","Male"
"shuraym","Male"
"shurooq","Female"
"shuruq","Female"
"shyreen","Female"
"sibaal","Female"
"sibal","Female"
"siddiq","Male"
"siddiqa","Female"
"siddiqah","Female"
"siddra","Female"
"sidra","Female"
"sidrah","Female"
"sifet","Male"
"sihaam","Female"
"siham","Female"
"sikandar","Male"
"silah","Male"
"simah","Female"
"simak","Male"
"simra","Female"
"simrah","Female"
"sinan","Male"
"sirah","Female"
"siraj","Male"
"sirajaldin","Male"
"sireen","Female"
"sirin","Female"
"sitarah","Female"
"sitwat","Female"
"siwar","Male"
"slaiman","Male"
"sobia","Female"
"sofia","Female"
"sofian","Male"
"soha","Female"
"sohaib","Male"
"sohail","Male"
"sohana","Female"
"solaiman","Male"
"somaya","Female"
"sonia","Female"
"sophia","Female"
"soraiya","Female"
"soraya","Female"
"sorfina","Female"
"souad","Female"
"soud","Male"
"souffian","Male"
"souhayla","Female"
"suad","Female"
"subaha","Female"
"subayah","Female"
"subbiha","Female"
"subhaan","Female"
"subhah","Female"
"subhan","Male"
"subhi","Male"
"subhiyah","Female"
"subuhi","Female"
"suda","Female"
"sudi","Female"
"sufia","Female"
"sufyan","Male"
"sughra","Female"
"suha","Female"
"suhaan","Male"
"suhaib","Male"
"suhail","Male"
"suhailah","Female"
"suhaim","Male"
"suhaimah","Female"
"suhair","Female"
"suhana","Female"
"suhayb","Male"
"suhayl","Male"
"suhaylah","Female"
"suhaym","Male"
"suhaymah","Female"
"suhayr","Female"
"suheb","Male"
"suheera","Female"
"suja","Female"
"sukaina","Female"
"sukainah","Female"
"sukaynah","Female"
"sulafah","Female"
"sulaiman","Male"
"sulayk","Male"
"sulayman","Male"
"suleiman","Male"
"suliman","Male"
"sultaan","Male"
"sultan","Male"
"sultana","Female"
"sultanah","Female"
"sulthana","Female"
"sumaira","Female"
"sumaiya","Female"
"sumaiyah","Female"
"sumanah","Female"
"sumara","Female"
"sumayra","Female"
"sumayrah","Female"
"sumaytah","Female"
"sumayya","Male"
"sumayyah","Female"
"sumbul","Female"
"sumera","Female"
"sumia","Female"
"sumiya","Female"
"sumlina","Female"
"summar","Female"
"summaya","Female"
"summayyah","Female"
"sumnah","Female"
"sumra","Female"
"sumrah","Female"
"sunbul","Female"
"sundas","Female"
"sundus","Female"
"sunya","Female"
"suoud","Male"
"sura","Female"
"suraa","Female"
"suraiya","Female"
"suraqah","Male"
"suraya","Female"
"surayj","Male"
"surraya","Female"
"surur","Male"
"suud","Male"
"suwaybit","Male"
"suwayd","Male"
"suwaydah","Female"
"suwera","Female"
"swiyyah","Female"
"sydeek","Male"
"syed","Male"
"taabeer","Female"
"taahira","Female"
"taalah","Female"
"taalia","Female"
"taanish","Male"
"tabalah","Female"
"taban","Male"
"tabassum","Female"
"tabinda","Female"
"tabish","Male"
"tafida","Female"
"taghrid","Female"
"taha","Male"
"tahani","Female"
"tahawwur","Male"
"taheem","Male"
"tahera","Female"
"tahfeem","Female"
"tahir","Male"
"tahira","Female"
"tahirah","Female"
"tahiyah","Female"
"tahiyat","Female"
"tahlibah","Female"
"tahmeed","Male"
"tahmid","Male"
"tahoor","Male"
"tahseen","Male"
"tahseenah","Female"
"tahsin","Male"
"taibah","Female"
"taima","Female"
"taimallah","Male"
"taimur","Male"
"taj","Male"
"tajaldin","Male"
"tajammal","Male"
"tajammul","Male"
"tajudinn","Male"
"takiyah","Female"
"tala","Female"
"talah","Female"
"talal","Male"
"talat","Male"
"talha","Male"
"talhah","Male"
"tali","Male"
"talib","Male"
"talibah","Female"
"tamadur","Female"
"tamam","Male"
"tamanna","Female"
"tamara","Female"
"tameem","Male"
"tameemah","Female"
"tameez","Male"
"tamim","Male"
"tamir","Male"
"tamkeen","Male"
"tammam","Male"
"tanim","Male"
"tanisha","Female"
"tanveer","Male"
"tanweer","Female"
"tanwir","Male"
"tanzeela","Female"
"tanzila","Female"
"taqiy","Male"
"taqiyah","Female"
"taqiyy","Male"
"taqwa","Female"
"taqwaa","Female"
"tara","Female"
"tarannum","Male"
"tareef","Male"
"tarif","Male"
"tariq","Male"
"tariqah","Female"
"tarub","Female"
"tasadduq","Male"
"tasavur","Female"
"tasawwar","Male"
"taseefa","Female"
"taseen","Male"
"tasheen","Female"
"taskeen","Female"
"tasleem","Female"
"taslim","Male"
"tasliymah","Female"
"tasneam","Female"
"tasneem","Female"
"tasneen","Male"
"tasnim","Female"
"tatheer","Female"
"taufiq","Male"
"tauqeer","Male"
"tawbah","Female"
"tawfeeq","Male"
"tawfiq","Male"
"tawhid","Male"
"tawoos","Male"
"tawseef","Male"
"taybah","Female"
"tayma","Female"
"taymallah","Male"
"taymullah","Male"
"taymur","Male"
"taysir","Male"
"tayyab","Male"
"tayyib","Male"
"tayyibah","Female"
"tazeem","Male"
"tazeen","Female"
"tazim","Female"
"tazkia","Female"
"tazmeen","Female"
"tazneem","Male"
"tehmeed","Female"
"tehreem","Female"
"tehseen","Male"
"tehzeeb","Female"
"thabit","Male"
"thabitah","Female"
"thahera","Female"
"thalabah","Male"
"thaman","Male"
"thamar","Male"
"thamer","Male"
"thaminah","Female"
"thamir","Male"
"thana","Female"
"thanaa","Female"
"thaqaf","Male"
"thaqib","Male"
"thara","Female"
"tharaa","Female"
"thari","Male"
"tharwah","Female"
"tharwat","Male"
"thary","Male"
"tharya","Female"
"thashin","Female"
"thauban","Male"
"thawab","Unknown"
"thawban","Male"
"thayer","Male"
"thoraya","Female"
"thubaytah","Female"
"thufailah","Female"
"thumamah","Male"
"thuml","Female"
"thuraiya","Female"
"thurayya","Female"
"thuwaibah","Female"
"thuwaini","Male"
"thuwaybah","Female"
"tibah","Female"
"tihami","Male"
"tisha","Female"
"tobias","Male"
"tonia","Female"
"tooba","Female"
"toqeer","Male"
"toufika","Female"
"trki","Male"
"trky","Male"
"tuba","Female"
"tubaa","Female"
"tubassum","Female"
"tufayl","Male"
"tufaylah","Female"
"tulayb","Male"
"tulayhah","Female"
"tumadur","Female"
"tunveer","Male"
"tuqa","Female"
"tuqaa","Female"
"turhan","Male"
"turki","Male"
"turky","Male"
"ubaab","Female"
"ubab","Female"
"ubadah","Male"
"ubah","Female"
"ubaid","Male"
"ubaidah","Male"
"ubayd","Male"
"ubaydah","Male"
"ubaydullah","Male"
"ubayy","Male"
"udail","Male"
"uday","Male"
"udayl","Male"
"udaysah","Female"
"ugbaad","Female"
"uhban","Male"
"uhud","Female"
"ujala","Female"
"ula","Female"
"ulfah","Female"
"ulfat","Male"
"umair","Male"
"umaiza","Female"
"umamah","Female"
"umar","Male"
"umarah","Male"
"umaymah","Female"
"umaynah","Female"
"umayr","Male"
"umayrah","Female"
"umayyah","Male"
"ummayyah","Female"
"ummekulsum","Female"
"ummkalthum","Female"
"ummkulthum","Female"
"umnia","Female"
"umniyah","Female"
"umran","Male"
"unais","Male"
"unal","Male"
"unays","Male"
"unaysah","Female"
"unaza","Female"
"unsa","Female"
"uqbah","Male"
"urfee","Male"
"urooj","Male"
"uroosa","Female"
"urshia","Female"
"urwah","Male"
"usaim","Male"
"usaimah","Female"
"usama","Male"
"usamah","Male"
"usayd","Male"
"usaym","Male"
"usaymah","Female"
"ushna","Female"
"usman","Male"
"uswa","Female"
"utaybah","Female"
"utbah","Male"
"uthal","Male"
"uthman","Male"
"uwaisah","Female"
"uwayam","Male"
"uwaysah","Female"
"uzair","Male"
"uzayr","Male"
"uzma","Female"
"valiqa","Female"
"vardah","Female"
"varisha","Female"
"waail","Male"
"waajidah","Female"
"wabisa","Female"
"wad","Female"
"waddah","Male"
"wadha","Female"
"wadhaa","Female"
"wadi","Male"
"wadiah","Female"
"wadid","Male"
"wael","Male"
"wafa","Female"
"wafaa","Female"
"wafeeq","Male"
"wafeeqa","Female"
"wafeeqah","Female"
"wafi","Male"
"wafiq","Male"
"wafiqah","Female"
"wafiyah","Female"
"wafiza","Female"
"wagma","Female"
"wahab","Male"
"wahabah","Female"
"wahb","Male"
"wahban","Male"
"wahbiyah","Female"
"waheed","Male"
"wahhab","Male"
"wahhaj","Male"
"wahib","Male"
"wahibah","Female"
"wahid","Male"
"wahida","Female"
"wahidah","Female"
"wahuj","Female"
"wail","Male"
"wais","Male"
"waiz","Male"
"wajahat","Female"
"wajd","Female"
"wajdaan","Male"
"wajdi","Male"
"wajeeh","Male"
"wajid","Male"
"wajih","Male"
"wajihah","Female"
"wakalat","Male"
"wakeel","Male"
"wakeelah","Female"
"wakil","Male"
"wala","Female"
"walaa","Female"
"waleed","Male"
"wali","Male"
"walid","Male"
"walidah","Female"
"walif","Male"
"walihah","Female"
"waliuddin","Male"
"waliyah","Female"
"waliyaldin","Male"
"waliyallah","Male"
"walladah","Female"
"wania","Female"
"waniya","Female"
"waqaar","Male"
"waqar","Male"
"waqas","Male"
"waqqas","Male"
"ward","Male"
"warda","Female"
"wardah","Female"
"wareesha","Female"
"warizah","Female"
"warqa","Female"
"warqaa","Female"
"warsan","Female"
"wasay","Male"
"waseefah","Female"
"waseem","Male"
"waseemah","Female"
"wasfiyah","Female"
"washma","Female"
"wasif","Male"
"wasifah","Female"
"wasil","Male"
"wasilah","Female"
"wasim","Male"
"wasimah","Female"
"wasna","Female"
"watheq","Male"
"watiaa","Female"
"wazeera","Female"
"wazir","Male"
"wiam","Female"
"wid","Female"
"widaad","Female"
"widad","Female"
"wifaq","Female"
"wijdan","Female"
"wildan","Male"
"wisaal","Female"
"wisaam","Female"
"wisal","Female"
"wisam","Male"
"wiyyam","Female"
"wordah","Female"
"wurud","Female"
"yaagoob","Male"
"yafi","Male"
"yafiah","Female"
"yaghnam","Male"
"yahya","Male"
"yakootah","Female"
"yalina","Female"
"yalqoot","Female"
"yamamah","Female"
"yaman","Male"
"yameen","Male"
"yamha","Female"
"yamina","Female"
"yaminah","Female"
"yaqeen","Male"
"yaqoot","Male"
"yaqub","Male"
"yar","Male"
"yara","Female"
